trueE,recE,rec_theta,rec_phi,rec_x,rec_y,NhitE,NhitM,NtrigE,NfiltE,Eage,Echi,Endf,NpE1,NpE2,NpE3,NuW1,NuW2,NuW3,NuM1,NuM2,NuM3,NuM4,NuM5,N_ED_pe,N_MD_pe,R_ue,compactness,pincness,rho40,R_mean
10000000000.0,1.937242788619459,0.23688074946403503,1.1089489459991455,-270.73406982421875,-269.2002868652344,347,88,159,131,1.059913158416748,7354.6826171875,-1,733.3248291015625,147.8035125732422,769.7430419921875,2.079850673675537,2.0688982009887695,2.1491522789001465,2.144761085510254,4.5555572509765625,1.1955573558807373,5.504761219024658,5.504761219024658,769.74304,2.144761,-2.5549466020048603,0.4030033946311235,0.857142857142857,68.94203414611039,31.16233459346958
10000000000.0,1.3833360040367535,0.08275710791349411,4.942119598388672,-490.488525390625,-337.95538330078125,166,115,49,44,0.9671313762664795,1760.1844482421875,-1,142.3494415283203,33.71314239501953,154.94566345214844,1.4635645151138306,1.9360061883926392,1.5717496871948242,1.0330274105072021,1.0330274105072021,1.0330274105072021,1.0330274105072021,1.0330274105072021,154.94566,1.0330274,-2.17602554169288,0.2679500012024083,0.6976744186046513,52.30321721476797,46.05542059321621
10000000000.0,1.8908809851809885,0.8517446517944336,2.234509229660034,-384.4238586425781,46.24814224243164,434,104,136,179,1.133103609085083,9570.8662109375,-1,1071.824951171875,209.22946166992188,1138.5325927734375,2.5260562896728516,2.538283109664917,3.533717393875122,4.564518928527832,0.0,0.0,4.564518928527832,5.871185779571533,1138.5326,4.564519,-2.3969409408227325,0.34704228283065497,0.8554913294797688,90.5248912733518,44.28460504418599
10000000000.0,1.8520552303772635,0.6871123313903809,3.6018731594085693,-46.201656341552734,386.3288879394531,357,94,134,144,0.9486624598503113,9608.375,-1,811.15234375,183.51185607910156,846.302978515625,2.2971959114074707,2.237071990966797,2.6316721439361572,0.0,0.0,0.0,0.0,0.0,846.303,0.0,-6.927525869352666,0.20296500808167756,0.8540145985401459,90.41957737817437,34.96208857378383
10000000000.0,1.8589445107437426,0.8553822636604309,1.7155207395553589,490.896484375,-155.8096466064453,340,131,108,135,1.0497822761535645,10117.26171875,-1,986.531982421875,143.8418731689453,1019.9644775390625,2.3776168823242188,2.489678144454956,3.0889337062835693,4.70137882232666,1.7903192043304443,1.7903192043304443,4.70137882232666,6.714712142944336,1019.9645,4.701379,-2.3363505626018575,0.34711853848158186,0.853846153846154,79.3349767276797,31.69484154043413
10000000000.0,1.9126328525237852,0.615054726600647,5.652371883392334,-180.207763671875,-173.44686889648438,392,113,149,149,1.0440090894699097,8986.572265625,-1,895.4651489257812,179.7737579345703,928.7345581054688,2.2471060752868652,2.235765218734741,2.8138267993927,0.0,0.0,0.0,0.0,0.0,928.73456,0.0,-6.967891605896129,0.39040347493350774,0.8590604026845637,77.13274249972312,35.065195122765616
10000000000.0,1.890777512018261,0.6989015936851501,2.743583917617798,-224.38885498046875,-204.4497833251953,447,104,167,188,1.0510071516036987,9418.259765625,-1,918.429443359375,249.61399841308594,998.7566528320312,2.432124376296997,2.443819761276245,4.088134765625,3.6768789291381836,2.506138563156128,2.506138563156128,3.6768789291381836,3.6768789291381836,998.75665,3.676879,-2.4339685440575307,0.2498689688108422,0.8578947368421053,93.75804332246778,47.50490551379221
10000000000.0,1.8319975879345716,0.7670409083366394,3.128851890563965,12.626577377319336,329.5245361328125,473,98,167,218,1.184356689453125,7624.8037109375,-1,835.15625,218.143310546875,953.6100463867188,2.435225248336792,2.4445834159851074,3.708221435546875,2.15909743309021,3.373638868331909,2.15909743309021,3.373638868331909,4.86697244644165,953.61005,2.1590974,-2.6450784625121466,0.614432807009166,0.8853211009174312,82.58482805584246,52.977406712265704
10000000000.0,1.8921231008987367,0.6903990507125854,1.9209139347076416,28.711809158325195,497.9379577636719,378,111,127,155,0.9858587980270386,10003.8681640625,-1,913.5502319335938,165.02511596679688,955.1361694335938,2.255746841430664,2.27543568611145,2.906686305999756,1.1584758758544922,1.1234309673309326,0.0,2.281906843185425,2.8685734272003174,955.13617,1.1584759,-2.916140810120047,0.36016977320694205,0.8732394366197183,91.4341878707333,34.12171553932001
10000000000.0,1.821632863788703,0.8325397372245789,1.5786285400390625,467.7427978515625,293.5417175292969,341,102,90,119,1.0570032596588135,10079.8720703125,-1,1004.5352172851562,155.63206481933594,1046.914794921875,2.3753395080566406,2.5500011444091797,4.048466682434082,1.6486855745315552,1.6486855745315552,1.6486855745315552,1.6486855745315552,1.6486855745315552,1046.9148,1.6486856,-2.8027471581840095,0.21300005605391065,0.8378378378378378,107.10328407998553,32.0209616756678
10000000000.0,1.8402076714840931,0.5446246862411499,3.342052459716797,337.00518798828125,288.26202392578125,355,105,144,149,1.0378741025924683,7091.9248046875,-1,679.2471923828125,179.538330078125,727.4234619140625,2.2174525260925293,2.188771963119507,2.658008098602295,0.0,0.0,0.0,0.0,0.0,727.42346,0.0,-6.86178730443864,0.47519505314833305,0.8456375838926175,77.18522218521922,41.114304347506504
