trueE,recE,rec_theta,rec_phi,rec_x,rec_y,NhitE,NhitM,NtrigE,NfiltE,Eage,Echi,Endf,NpE1,NpE2,NpE3,NuW1,NuW2,NuW3,NuM1,NuM2,NuM3,NuM4,NuM5,N_ED_pe,N_MD_pe,R_ue,compactness,pincness,rho40,R_mean
632400000.0,0.931688463711841,0.23978981375694275,1.066922664642334,234.11573791503906,-123.78598022460938,109,111,23,16,1.285075306892395,233.22265625,-1,36.583580017089844,8.519340515136719,41.247703552246094,0.9053806662559509,0.8648830056190491,0.1159883365035057,0.0,0.9466666579246521,0.0,0.9466666579246521,1.9866666793823242,41.247704,0.0,-5.61539977440473,0.10269837922941341,0.5714285714285722,52.44273459249403,36.100458160290984
632400000.0,0.8586265282778704,0.2691681981086731,5.710018634796143,37.28940963745117,333.90667724609375,109,105,23,18,1.0660662651062012,349.0337219238281,-1,29.674402236938477,5.821544647216797,29.674402236938477,0.7512433528900146,0.742611289024353,0.0852552130818367,0.0,1.0,0.0,1.0,1.0,29.674402,0.0,-5.4723819792588495,0.2849948749985597,0.6666666666666666,46.2565336419988,22.91136988560557
632400000.0,0.8053059684046372,0.4868195652961731,2.6069953441619873,-404.02239990234375,-176.74276733398438,104,97,25,19,1.047803282737732,370.1888732910156,-1,29.301794052124023,6.971692085266113,33.391326904296875,0.8623700141906738,0.9490798711776733,0.1193753331899643,0.0,0.0,0.0,0.0,0.0,33.391327,0.0,-5.523633677388128,0.1610009701517605,0.6428571428571429,49.20270022306269,38.716345966325974
632400000.0,1.1533350902287929,0.04553346708416939,5.078489780426025,-207.11773681640625,-348.1926574707031,110,107,28,20,1.1788030862808228,210.19210815429688,-1,68.051025390625,1.3761317729949951,71.64830780029297,-10.0,0.790340006351471,0.09616667777299881,0.0,0.0,0.0,0.0,0.0,71.64831,0.0,-5.8552059376269625,0.290612832156185,0.6666666666666661,28.419528980830183,14.706880623504318
632400000.0,0.8620986515993778,0.7112035751342773,3.1533687114715576,-160.2202911376953,-489.13092041015625,109,112,24,19,1.137212872505188,472.3731384277344,-1,45.117862701416016,10.423583984375,47.13566207885742,1.133905291557312,1.3048104047775269,0.19348163902759552,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,47.135662,1.24,-1.5798929008266744,0.09476599925700395,0.6666666666666666,85.68175879046403,37.50066264083452
632400000.0,0.8602387950189749,0.3222702145576477,5.591292858123779,-155.82650756835938,-210.49423217773438,117,101,27,23,1.248016357421875,369.9528503417969,-1,30.667695999145508,5.231139183044434,35.99190902709961,0.7130747437477112,0.9348968267440796,0.12779831886291504,0.0,0.0,0.0,0.0,1.2000000476837158,35.99191,0.0,-5.556204882439168,0.3201173538313708,0.6875,38.383094130355985,37.23427474627723
632400000.0,0.8555315585002199,0.7487795948982239,3.8876757621765137,184.70196533203125,-466.78265380859375,102,98,29,27,1.031030297279358,549.3626708984375,-1,46.67557907104492,10.483780860900879,49.81181716918945,1.167985439300537,1.3424901962280273,0.18765029311180115,0.0,0.0,0.0,0.0,0.0,49.811817,0.0,-5.697332385381379,0.31650594114805114,0.6956521739130433,45.24515653626319,38.5673533887213
632400000.0,0.9616839209226811,0.5477834343910217,3.83367657661438,511.32977294921875,-132.27569580078125,107,121,20,14,1.0592429637908936,229.51162719726562,-1,49.966285705566406,4.653112888336182,50.89917755126953,-10.0,0.8673759698867798,0.08582836389541626,0.0,0.0,0.0,0.0,0.0,50.899178,0.0,-5.706710764894106,0.21538315811552886,0.6249999999999998,37.24002555442805,16.458466739424374
632400000.0,1.0001804201851816,0.6850224733352661,5.675294399261475,135.52517700195312,-206.46669006347656,125,100,22,21,1.125083327293396,667.7217407226562,-1,65.9741439819336,16.241247177124023,66.2491455078125,1.2975996732711792,1.2444103956222534,0.18517521023750305,0.0,0.0,0.0,0.0,0.0,66.249146,0.0,-5.821180281044541,0.08796675272950592,0.5714285714285713,82.463671946317,45.37489437488323
632400000.0,0.8581555616081051,0.11759188026189804,4.502895832061768,-1.1756879091262817,460.3851013183594,114,101,24,19,1.0983436107635498,341.16064453125,-1,28.145288467407227,5.436163425445557,29.472185134887695,0.7133966088294983,0.7354501485824585,0.08372601121664047,0.0,1.0266666412353516,0.0,1.0266666412353516,1.0266666412353516,29.472185,0.0,-5.469412336625047,0.23504601057599347,0.6666666666666666,33.815300578768976,25.731149068005532
632400000.0,0.7448770236460948,0.7709643840789795,0.6557493209838867,428.47589111328125,245.48524475097656,98,90,20,16,0.7666217684745789,616.4496459960938,-1,34.505897521972656,8.16737174987793,34.505897521972656,1.0869226455688477,1.1107919216156006,0.0985422134399414,0.0,0.0,0.0,0.0,0.9066666960716248,34.505898,0.0,-5.537893328185163,0.15298736515266356,0.7777777777777778,56.9859495731681,27.44228233821882
632400000.0,0.9016207329094716,0.38883909583091736,3.8106298446655273,-298.6932678222656,-367.0972900390625,113,100,25,19,1.2782341241836548,353.8958740234375,-1,36.3016471862793,11.236559867858887,41.671913146972656,1.0376285314559937,0.9664446711540222,0.13853047788143158,0.0,0.0,0.0,0.0,0.0,41.671913,0.0,-5.619843439264585,0.09877865214158786,0.6666666666666666,60.38843604071421,40.38442386715129
