NhitE_bin_left_edge,NhitE,NtrigE_bin_left_edge,NtrigE,NhitM_bin_left_edge,NhitM,NpE1_bin_left_edge,NpE1,NpE3_bin_left_edge,NpE3,NuM1_bin_left_edge,NuM1
209.0,0.23157849733991756,86.38673,0.9962596273747358,109.03,1.0,350.38974322029117,1.0382561101124372,385.0896265457916,1.0192895147564234,31.35583162749529,1.020006670291475
212.0,0.365493717258873,87.66454,0.8674990439461636,109.94,0.44686748699081924,359.04547710617067,0.9750749461802719,394.2144325621033,0.9324156210621417,32.24133479140759,0.969836816105602
215.0,0.3488047935009996,88.94235,0.7075328949092835,110.85,0.4712439357262907,367.70121099205016,0.9332205149083063,403.3392385784149,0.9512337026544632,33.12683795531988,1.0283700411127819
218.0,0.34293582424591,90.22016,0.9105322088166844,111.75999999999999,0.6680144153749242,376.35694487792966,0.9186879755254244,412.4640445947266,0.9990118647552807,34.012341119232175,1.0089446398557067
221.0,0.2931214101792372,91.49797000000001,0.8232306777553142,112.67,0.5483913943001576,385.0126787638093,0.9616797144349223,421.5888506110382,1.0299814910705176,34.89784428314448,0.982422022758223
224.0,0.26065801018527346,92.77578,0.858159323605633,113.58,0.6463116809537821,393.6684126496888,0.930725038267673,430.7136566273498,0.8640603803827613,35.78334744705677,0.9783032601732693
227.0,0.3932427169022601,94.05359000000001,0.861724850025538,114.49000000000001,0.7372580075076957,402.3241465355683,1.0095048752120914,439.8384626436615,0.8901374667147789,36.668850610969066,0.9624383197954537
230.0,0.4345989190183161,95.3314,0.838551546494452,115.4,0.6983140780857818,410.9798804214478,0.9803807025431105,448.9632686599731,1.1311096009480923,37.55435377488136,1.0187178209007028
233.0,0.4515065679936392,96.60921,0.8057046828181865,116.31,0.7593941038132075,419.6356143073273,1.0081304705570868,458.0880746762848,1.0465585259997845,38.43985693879366,0.9771970002291868
236.0,0.5275844760535899,97.88702,0.7949817111956702,117.22,0.8378118416917999,428.2913481932068,1.106219534102849,467.2128806925964,1.1273292095277567,39.32536010270596,1.065259619427492
239.0,0.5777208457216821,99.16483,0.8524281916681522,118.13,0.8725417709037798,436.9470820790863,1.0245776934644815,476.3376867089081,1.0100019551303017,40.210863266618254,1.0864993623244057
242.0,0.5974483997745673,100.44264000000001,0.8316860052007933,119.03999999999999,1.0,445.6028159649659,1.0364595087675303,485.4624927252197,0.9435596668582633,41.09636643053055,1.0170620103971388
245.0,0.6006226816692862,101.72045,0.9510636277403999,119.95,0.729828763348321,454.2585498508454,1.0695481481611588,494.5872987415313,1.078162282739225,41.98186959444285,1.0187824051255614
248.0,0.5992584578892239,102.99826,0.7990952335069448,120.86,0.8252066692964556,462.9142837367249,1.043763038621203,503.712104757843,1.019393491731588,42.867372758355145,0.9526262202912802
251.0,0.7348325585924624,104.27607,0.8924163103698702,121.77000000000001,0.7498220936309997,471.5700176226044,0.9755904938965178,512.8369107741546,0.9848666710565791,43.75287592226744,1.0170179438408782
254.0,0.7495619099202354,105.55388,0.8022545017431147,122.68,0.9042308282375743,480.2257515084839,0.9132269872769482,521.9617167904663,1.0526135319928136,44.63837908617974,1.0752300013727092
257.0,0.8319056054859701,106.83169000000001,0.8642170418607352,123.59,0.9666979842505132,488.8814853943634,1.0291720303124494,531.0865228067779,0.9948037259923055,45.52388225009203,1.0487163325293365
260.0,0.8896691996917112,108.1095,0.8359218220976492,124.5,0.8585764644676448,497.537219280243,1.1246734044026139,540.2113288230896,1.0491721962182474,46.409385414004326,1.107002229865436
263.0,0.7879214424627631,109.38731,0.7907044564206742,125.41,0.8931241824529524,506.1929531661225,1.0358135497190242,549.3361348394012,1.050798916941748,47.29488857791662,1.068299429399279
266.0,0.9021019067251962,110.66512,0.8185571099917481,126.32,0.9713708026986875,514.848687052002,1.0775120470576072,558.4609408557129,0.9843806915413391,48.18039174182892,1.1312264549258335
269.0,0.964227049636176,111.94293,0.9281951679055599,127.23,0.9911888527574921,523.5044209378815,0.9558902776554039,567.5857468720245,1.0646083346301813,49.06589490574122,1.0724716165919805
272.0,0.9816359148401135,113.22074,0.9279615737150234,128.14,1.04609591803738,532.160154823761,1.0856955826592094,576.7105528883361,1.0889943225642211,49.951398069653514,0.912710587272579
275.0,1.0776213533622878,114.49855000000001,0.9453488941866899,129.05,1.0,540.8158887096405,1.0558469729219992,585.8353589046478,1.066734526604751,50.83690123356581,1.1301163757735562
278.0,1.0530847537389523,115.77636,0.8860252686713964,129.96,1.0678210280235676,549.4716225955201,1.0562803465441857,594.9601649209594,0.9769635728350322,51.72240439747811,1.0264910531976803
281.0,1.0403539652191933,117.05417,1.012754358665128,130.87,1.158646671668676,558.1273564813996,0.9935657685128401,604.0849709372711,1.015306950585982,52.607907561390405,1.0452935968741608
284.0,0.9968155769634407,118.33198,0.9991565099980392,131.78,1.1247489477550903,566.7830903672791,1.0418707290308167,613.2097769535827,1.0943564277636564,53.4934107253027,0.9725598937451757
287.0,1.139238075850402,119.60979,0.9836096862784495,132.69,1.0369111299568687,575.4388242531586,1.0669090860120514,622.3345829698944,0.9701335270682863,54.37891388921499,0.9566223718174328
290.0,1.1038158862255953,120.8876,1.0995807465843563,133.6,1.0774308361698122,584.0945581390381,0.9555330993192812,631.459388986206,1.0592737179575904,55.26441705312729,1.0062497366843846
293.0,1.0666702812913744,122.16541000000001,0.9851675710047019,134.51,1.1211602404489485,592.7502920249177,1.0533486236617462,640.5841950025177,1.0912100593935414,56.149920217039586,1.0441220217842309
296.0,1.0754618258383903,123.44322,0.9735749653677462,135.42000000000002,1.2626090805877532,601.4060259107972,1.2269179181131502,649.7090010188293,0.9804520864194403,57.03542338095188,0.9902386534252985
299.0,1.1367190248913432,124.72103,1.102884082794017,136.33,1.1419023951233906,610.0617597966767,0.9596311904952197,658.833807035141,0.9726046121184106,57.92092654486418,0.9191409623185656
302.0,1.134248798147821,125.99884,1.0304653844540757,137.24,1.105007959590463,618.7174936825562,1.0409771788313842,667.9586130514526,1.0586757752178921,58.80642970877648,1.226738411800568
305.0,1.207034665825559,127.27665,0.9598855112988597,138.15,1.1897074326055894,627.3732275684357,0.9956928625422751,677.0834190677642,1.0794541010200451,59.691932872688774,0.9776273262580443
308.0,1.2553322265797182,128.55446,1.1888428424597093,139.06,1.0,636.0289614543152,1.0475272048103288,686.2082250840759,0.9152374193960162,60.57743603660107,0.9331293193580575
311.0,1.1941126295659177,129.83227,1.0224090321878232,139.97,1.2066126560505357,644.6846953401947,1.0690868197982313,695.3330311003875,0.999735457553643,61.46293920051337,1.0524822976573498
314.0,1.238410129806887,131.11007999999998,1.133601572612322,140.88,1.0973172237913744,653.3404292260743,0.9751664486897417,704.4578371166992,1.1277816845653335,62.348442364425665,0.8385158832061307
317.0,1.1595829087570426,132.38789,1.0994326757177828,141.79,1.1735550651418427,661.9961631119538,1.115525149002426,713.5826431330108,1.0722248615443049,63.23394552833796,1.1714889393722407
320.0,1.2049323565760508,133.66570000000002,1.0933852958084842,142.7,1.1917426235287794,670.6518969978333,1.1986051231188295,722.7074491493225,1.0728252759781993,64.11944869225024,1.0641077629548317
323.0,1.2169089908422317,134.94351,1.0728472733658962,143.61,1.2296413551372842,679.3076308837128,0.97906520449786,731.8322551656341,1.0599894132449899,65.00495185616255,1.1290361803682893
326.0,1.3033072510338053,136.22132,1.0712728861113854,144.51999999999998,1.2224675210715181,687.9633647695923,1.027139552523262,740.9570611819458,0.9128758981331945,65.89045502007484,1.1586711949050459
329.0,1.2695806439023305,137.49912999999998,1.056621873079113,145.43,1.3562117239351033,696.6190986554718,1.0443220376235192,750.0818671982574,1.1638900853942797,66.77595818398714,1.0551347632255825
332.0,1.2090160224185997,138.77694,1.056693121640742,146.34,1.1864018089690669,705.2748325413514,0.9721182814910829,759.206673214569,1.0441423868752788,67.66146134789945,1.2250576467439651
335.0,1.2781325127706316,140.05475,1.1211185083691935,147.25,1.221325973448152,713.9305664272309,0.9807706090879392,768.3314792308807,0.9557320492925307,68.54696451181174,1.2155042068009592
338.0,1.3933860473441426,141.33256,1.0784201751872824,148.16,1.133422825326507,722.5863003131104,0.9615838587998689,777.4562852471923,0.9356789594030718,69.43246767572403,1.0537952422167445
341.0,1.2695425499469504,142.61037,1.1574072676125264,149.07,1.0,731.2420341989899,0.9653117102057434,786.581091263504,0.9965390644213266,70.31797083963633,0.9395691493426557
344.0,1.1516236931604078,143.88818,1.0820905695867227,149.98000000000002,1.1103009347339006,739.8977680848694,0.9597170076394732,795.7058972798156,0.9963500058894375,71.20347400354862,0.9555275302080032
347.0,1.2297893629585845,145.16599,1.1483866294387888,150.89,1.0229284965084184,748.5535019707489,0.9471694882785668,804.8307032961274,0.8763332587902946,72.08897716746092,0.8360464715556559
350.0,1.3768797427414474,146.4438,1.0451430289553212,151.8,1.1522253537581961,757.2092358566284,0.969358564147164,813.955509312439,0.9218356649927029,72.97448033137321,0.8593639244801169
353.0,1.2777956776297648,147.72161,0.9795870314635194,152.71,1.0869841038143229,765.864969742508,1.0694050601987526,823.0803153287505,1.0784128162605606,73.85998349528552,1.1916230501469962
356.0,1.3660020767893135,148.99942,1.108519661357492,153.62,1.0944294448342087,774.5207036283875,1.096422364888457,832.2051213450623,1.0937984320967047,74.74548665919781,0.9372807469572373
359.0,1.3660397067546886,150.27723,1.1161636937135433,154.53,1.033611194849686,783.176437514267,1.2931231293217225,841.3299273613738,1.0971201456872721,75.63098982311011,1.130976406041286
362.0,1.4005806887774117,151.55504000000002,1.123934559391545,155.44,1.1567434388826616,791.8321714001465,0.9542365139617462,850.4547333776856,1.070201091225158,76.5164929870224,1.026086170121349
365.0,1.468568245878742,152.83285,1.0761874568087633,156.35000000000002,1.1299196274975432,800.487905286026,1.1174103606243233,859.5795393939972,1.0715163169403912,77.4019961509347,0.9223634934708701
368.0,1.4389269164122012,154.11066,1.098979013242854,157.26,1.0178729467904486,809.1436391719055,1.2022049121720757,868.7043454103089,1.1684947383418682,78.287499314847,1.194707816440332
371.0,1.3908299806912785,155.38846999999998,1.112913477948201,158.17000000000002,1.0792909080528734,817.7993730577851,1.1308304095032833,877.8291514266205,1.0804180682158606,79.17300247875929,0.8508852605248919
374.0,1.7594140386225436,156.66628,1.11504825602843,159.07999999999998,1.0,826.4551069436646,1.1085456272803949,886.953957442932,1.1403919520614296,80.05850564267159,1.051635096827907
377.0,1.6008508174812335,157.94409000000002,1.1453852552406956,159.99,1.0996645627762744,835.1108408295441,1.2634174113998258,896.0787634592438,1.0059052898794247,80.94400880658388,0.9467998399058533
380.0,1.509868742491586,159.2219,1.3913323557274733,160.9,1.0912399334733045,843.7665747154236,1.0533110975174158,905.2035694755554,1.0796949263832534,81.82951197049618,0.9630864146400409
383.0,1.6646513089724566,160.49971,1.2859395052911122,161.81,0.9666936404423196,852.4223086013031,0.9583039891629078,914.3283754918671,1.141633542362177,82.71501513440847,1.160321470670846
386.0,1.5161408589464906,161.77751999999998,1.0122825854623874,162.72,0.8962267776548616,861.0780424871826,1.1092167886596116,923.4531815081787,0.9934974941854672,83.60051829832078,1.2109890547879856
389.0,1.6127900864459208,163.05533,1.2432535186844385,163.63,0.9539752891738859,869.7337763730623,1.1808013567946034,932.5779875244904,1.0616349171499497,84.48602146223307,0.934840434163875
392.0,1.6733817018508264,164.33314000000001,1.254199407332942,164.54000000000002,0.8720716420912706,878.3895102589418,0.8373747621271661,941.702793540802,0.9775471638256561,85.37152462614537,0.953787854282485
395.0,1.5923890481261718,165.61095,1.3314954097404257,165.45,0.7927351752164092,887.0452441448213,1.1024945150377656,950.8275995571137,1.2309603725382667,86.25702779005766,0.6853385379086331
398.0,1.5119166358252545,166.88876,1.121388297797147,166.36,0.9511170517482797,895.7009780307008,1.27442718546899,959.9524055734253,1.0590714628768332,87.14253095396997,1.2241058292123175
401.0,1.7608651355757676,168.16656999999998,1.1676059255590754,167.26999999999998,0.9758019979261799,904.3567119165803,1.164516611926145,969.0772115897369,0.9420830184015196,88.02803411788226,1.2113569218334215
404.0,1.6019866596678447,169.44438,1.184481629603373,168.18,0.9349155876296027,913.0124458024598,1.0135952044403145,978.2020176060486,1.0715310511709302,88.91353728179455,0.7382613131190728
407.0,1.675216547075911,170.72219,0.9726167959458337,169.09,0.8546988720837801,921.6681796883393,0.8130577839833562,987.3268236223602,1.0899598514579907,89.79904044570685,0.8714472184757217
