trueE,recE,rec_theta,rec_phi,rec_x,rec_y,NhitE,NhitM,NtrigE,NfiltE,Eage,Echi,Endf,NpE1,NpE2,NpE3,NuW1,NuW2,NuW3,NuM1,NuM2,NuM3,NuM4,NuM5,N_ED_pe,N_MD_pe,R_ue,compactness,pincness,rho40,R_mean
13144836096.0,2.8315718875448956,0.6250157952308655,3.731454849243164,-389.0865783691406,237.9618682861328,671,121,107,96,1.169381856918335,10503.515625,-1,7073.15234375,254.7691192626953,7133.56689453125,2.3955793380737305,2.454446315765381,4.890172958374023,0.6836124062538147,0.0,0.0,0.6836124062538147,0.6836124062538147,7133.567,0.6836124,-4.0184332777334335,0.07346727983303901,0.8522727272727273,229.83874724643942,35.6200640846453
4129029632.0,1.2331770497968568,0.4370366036891937,0.26983702182769775,312.0530700683594,-503.69671630859375,150,107,27,32,1.3292697668075562,811.6105346679688,-1,107.65695190429688,26.090900421142578,111.00030517578125,1.393686056137085,1.6689761877059937,0.7628352642059326,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,111.000305,0.6666667,-2.221350279632133,0.18431354810763229,0.7142857142857145,60.30585263258852,39.7533498980445
15921015808.0,2.108972163376534,0.08237013965845108,4.811363220214844,-224.74923706054688,-504.3474426269531,524,114,74,63,0.9587981104850769,14007.421875,-1,1190.38671875,199.94088745117188,1215.38720703125,2.1963753700256348,2.349160671234131,4.128534317016602,2.9332571029663086,0.9548637270927429,0.9548637270927429,2.9332571029663086,3.906590461730957,1215.3872,2.933257,-2.61734972409427,0.11805429757704498,0.7777777777777777,230.94896904309897,24.815547687436638
14767416320.0,2.0977282035339684,0.6770111918449402,2.7492318153381348,223.70230102539062,80.25213623046875,864,126,119,112,1.0523900985717773,20517.0234375,-1,1913.7095947265625,273.96575927734375,2012.661376953125,2.4554286003112793,2.541689395904541,5.759255409240723,1.0421069860458374,2.0531749725341797,1.0421069860458374,2.0531749725341797,2.0531749725341797,2012.6614,1.042107,-3.285816732576607,0.12161722964800355,0.8526315789473684,232.0686877965451,36.872471352653086
7034548224.0,1.7944121886808935,0.5558779239654541,4.9239420890808105,-169.1077880859375,-295.9923095703125,301,114,84,84,1.1737698316574097,3776.96240234375,-1,1002.9059448242188,103.98804473876953,1055.9644775390625,1.9966769218444824,2.0585055351257324,1.9172013998031616,0.0,1.9605469703674316,0.0,1.9605469703674316,1.9605469703674316,1055.9645,0.0,-7.0236493088528595,0.18784235084333506,0.8026315789473685,110.62012349337114,33.51330054663909
9885427712.0,1.9745417025067078,0.10455742478370667,4.585225582122803,-64.69068145751953,336.4544677734375,426,99,107,86,1.1524302959442139,7200.1826171875,-1,786.218505859375,118.71072387695312,849.6173706054688,1.9823795557022095,2.1148624420166016,2.393577814102173,0.0,0.0,0.0,0.0,0.0,849.6174,0.0,-6.929223383070001,0.16479120106180364,0.8266666666666668,120.71048012111787,33.911924581331114
16544128000.0,2.023772156719074,0.30801334977149963,1.4232772588729858,-60.694480895996094,562.215576171875,459,111,61,52,1.0795400142669678,10493.001953125,-1,971.8694458007812,150.44381713867188,1005.877197265625,2.0941178798675537,2.3616840839385986,4.249824523925781,4.548846244812012,1.505155086517334,1.505155086517334,4.548846244812012,5.308846473693848,1005.8772,4.5488462,-2.344634158246098,0.07339881269397924,0.7446808510638302,209.74433143195012,28.201306778079548
6763700736.0,1.7999863943167038,0.6135929822921753,4.842413425445557,-432.5757751464844,203.89964294433594,332,95,97,98,0.9032566547393799,8438.0576171875,-1,646.4918823242188,104.13568115234375,687.1041870117188,2.0216286182403564,2.0485055446624756,1.7440744638442993,0.0,0.0,0.0,0.0,1.0666667222976685,687.1042,0.0,-6.8370225950123755,0.24201613631155247,0.8181818181818182,91.56420565467091,31.30500038627306
17118239744.0,1.9966398779725978,0.24085891246795654,0.28110015392303467,500.6486511230469,96.93372344970703,485,111,76,71,0.9570800065994263,10170.7607421875,-1,871.462646484375,191.5831756591797,900.054931640625,2.1869776248931885,2.2087810039520264,2.980499744415283,2.2276010513305664,1.4636129140853882,1.4636129140853882,2.2276010513305664,2.494267702102661,900.05493,2.227601,-2.606412106051751,0.10658984987278156,0.8253968253968251,208.13488974222574,29.995916054677394
17122493440.0,2.135831887347776,0.7596128582954407,3.226555347442627,364.7138366699219,-449.6039733886719,691,100,75,79,1.1560307741165161,17720.939453125,-1,2021.930908203125,240.09739685058594,2054.535400390625,2.4673030376434326,2.7224950790405273,7.716455459594727,0.0,0.0,0.0,0.0,0.0,2054.5354,0.0,-7.312713628713905,0.03496462080635206,0.7910447761194028,326.14044607291214,40.07222105300266
